card_id,customer_id,card_number,expiry_date,credit_limit,current_balance,available_credit,issue_date,card_type,status
CARD000790,CUST000505,1433847931399054,2026-10-07,5428,3546,1882,2024-05-11,Visa,Active
CARD000791,CUST001838,6422583803877488,2025-12-15,7360,465,6895,2023-04-15,American Express,Active
CARD000792,CUST002412,6469046002914464,2027-06-01,2777,345,2432,2025-07-04,MasterCard,Active
CARD000793,CUST003886,6492684308490881,2027-04-11,9069,7019,2050,2024-05-01,American Express,Active
CARD000794,CUST000532,5489220579944297,2030-04-12,15502,3749,11753,2017-01-24,American Express,Active
CARD000795,CUST004466,6833135949583543,2027-07-31,7443,265,7178,2025-03-31,Visa,Active
CARD000796,CUST000578,1217473079408850,2027-06-09,11271,1912,9359,2024-02-19,MasterCard,Active
CARD000797,CUST003742,7505614444718966,2027-07-05,10744,4453,6291,2023-10-31,American Express,Active
CARD000798,CUST004284,9322570020060573,2028-01-31,8914,5624,3290,2025-02-11,American Express,Blocked
CARD000799,CUST003655,1311665851257787,2030-02-12,10793,6275,4518,2023-09-17,Visa,Inactive
CARD000800,CUST002555,0626562078761423,2029-04-09,6042,2813,3229,2021-04-15,Visa,Active
CARD000801,CUST002220,7766719306348859,2029-09-11,1000,482,518,2023-11-11,Visa,Active
CARD000802,CUST001900,1192128046919772,2027-08-25,9356,3376,5980,2019-12-12,Visa,Active
CARD000803,CUST004013,3364231186816688,2028-05-29,12291,9590,2701,2024-03-11,American Express,Active
CARD000804,CUST003406,0355477323766487,2028-07-05,11875,7135,4740,2025-03-16,MasterCard,Active
CARD000805,CUST001156,0195751628970229,2028-02-14,2169,1686,483,2018-11-09,MasterCard,Active
CARD000806,CUST001077,8994317049218361,2030-03-18,5063,1513,3550,2023-12-12,MasterCard,Active
CARD000807,CUST000211,5889526839153383,2028-01-05,6707,1634,5073,2024-12-11,Visa,Active
CARD000808,CUST004250,2726506414404347,2028-01-01,8240,3621,4619,2024-08-05,American Express,Inactive
CARD000809,CUST003646,8647192348874340,2025-10-29,6062,4272,1790,2020-07-13,American Express,Active
CARD000810,CUST000851,6233357134217037,2028-08-16,10915,7546,3369,2024-10-24,American Express,Active
CARD000811,CUST003658,4155649817764642,2028-03-23,3112,565,2547,2023-11-26,MasterCard,Active
CARD000812,CUST004257,5913177453782582,2029-04-29,4488,3348,1140,2024-12-04,Visa,Active
CARD000813,CUST003782,0054926251470243,2030-02-23,1831,56,1775,2022-06-20,Visa,Active
CARD000814,CUST000007,1909313806897808,2027-04-02,11104,3423,7681,2021-12-15,Visa,Active
CARD000815,CUST001345,7927749652761231,2026-02-17,5500,773,4727,2025-01-05,MasterCard,Active
CARD000816,CUST000638,3904800610765535,2026-10-12,11477,643,10834,2025-04-26,Visa,Active
CARD000817,CUST000048,3731047858787862,2029-04-17,12900,8135,4765,2024-08-13,American Express,Active
CARD000818,CUST002662,1968354990847194,2026-04-12,7356,1373,5983,2022-08-15,Visa,Active
CARD000819,CUST000646,9920814421892453,2029-02-16,7661,5580,2081,2024-12-22,American Express,Active
CARD000820,CUST002279,9233914269081747,2027-07-25,9606,1634,7972,2025-09-13,Visa,Active
CARD000821,CUST002072,0187889286543307,2030-07-19,5406,189,5217,2025-09-17,American Express,Active
CARD000822,CUST003831,8690145102609706,2027-12-23,5076,2393,2683,2023-08-08,American Express,Active
CARD000823,CUST002974,8487697866914368,2027-03-12,8540,1513,7027,2024-05-29,Visa,Active
CARD000824,CUST004730,6328321347948373,2028-06-05,8489,4527,3962,2022-02-26,MasterCard,Active
CARD000825,CUST002101,5156318694806765,2026-09-15,11355,1418,9937,2023-04-13,MasterCard,Active
CARD000826,CUST001425,1742931665081221,2027-04-15,7686,2825,4861,2020-10-21,American Express,Active
CARD000827,CUST000452,2619945905991681,2028-06-19,1000,775,225,2024-01-02,MasterCard,Active
CARD000828,CUST002413,4136065087888487,2028-12-26,4459,271,4188,2024-02-16,MasterCard,Active
CARD000829,CUST003334,6173534390013988,2029-03-10,6553,1466,5087,2022-05-30,American Express,Active
CARD000830,CUST004097,1181802948615016,2028-07-08,15428,854,14574,2024-12-20,Visa,Inactive
CARD000831,CUST003639,2484967153458569,2028-01-31,12297,694,11603,2022-12-16,American Express,Active
CARD000832,CUST002593,9501247233172344,2027-12-25,8262,3807,4455,2022-04-13,Visa,Active
CARD000833,CUST002282,1582587682687319,2028-03-07,4045,2109,1936,2024-08-18,Visa,Active
CARD000834,CUST001069,5685903829133854,2027-07-18,13514,1321,12193,2025-07-14,Visa,Active
CARD000835,CUST002190,1089387337280803,2030-02-09,5638,678,4960,2025-06-20,MasterCard,Active
CARD000836,CUST003047,5721311368694464,2027-07-29,10082,7364,2718,2023-11-15,MasterCard,Active
CARD000837,CUST003613,3040941952089594,2030-05-29,8572,4400,4172,2020-08-11,Visa,Active
CARD000838,CUST000534,3471644077376668,2028-06-10,16535,9685,6850,2024-12-14,American Express,Active
CARD000839,CUST002435,4194144416270050,2028-09-03,7003,4656,2347,2019-11-03,American Express,Active
CARD000840,CUST004881,7615392162494230,2026-06-14,12669,5306,7363,2020-11-04,MasterCard,Active
CARD000841,CUST001361,2573755978025205,2027-06-23,2440,417,2023,2020-06-18,Visa,Inactive
CARD000842,CUST000743,5312044115409610,2027-07-06,16405,4926,11479,2024-08-12,Visa,Active
CARD000843,CUST003719,4280126885065606,2030-08-12,4748,528,4220,2019-12-09,MasterCard,Active
CARD000844,CUST003486,2148830916147203,2025-11-19,9527,1593,7934,2025-07-04,American Express,Active
CARD000845,CUST004082,7993941627084782,2028-01-16,14329,5035,9294,2024-04-30,Visa,Active
CARD000846,CUST002744,7456678044200175,2029-01-02,3421,2553,868,2018-08-08,American Express,Active
CARD000847,CUST003805,7556109272690058,2029-01-05,13966,2541,11425,2024-08-17,American Express,Active
CARD000848,CUST003989,9693088125130384,2027-11-19,14380,5491,8889,2024-04-02,American Express,Active
CARD000849,CUST000945,1842258371736573,2026-09-04,10151,6752,3399,2024-05-22,MasterCard,Active
CARD000850,CUST002513,2475431562714835,2027-12-19,13381,10047,3334,2025-08-30,Visa,Active
CARD000851,CUST003201,9986465901708871,2026-03-20,5506,3347,2159,2025-07-14,Visa,Active
CARD000852,CUST002933,7148862663604408,2027-01-14,9550,6965,2585,2023-08-06,Visa,Active
CARD000853,CUST001531,5570886531546319,2030-08-26,5133,453,4680,2025-03-27,MasterCard,Active
CARD000854,CUST003596,5132800514595200,2027-02-12,4298,984,3314,2023-02-09,MasterCard,Active
CARD000855,CUST000800,8741317470953447,2026-08-23,19126,10316,8810,2020-08-24,MasterCard,Blocked
CARD000856,CUST003306,5837349790307316,2025-10-17,1000,52,948,2021-09-17,Visa,Active
CARD000857,CUST004015,3077249441663320,2030-01-02,6620,4004,2616,2024-10-22,Visa,Active
CARD000858,CUST004649,7010329183364886,2027-10-30,11288,1892,9396,2023-07-23,MasterCard,Active
CARD000859,CUST001769,7812527243741698,2029-01-17,1000,522,478,2024-08-10,MasterCard,Active
CARD000860,CUST004787,1072822230270674,2028-05-22,10294,8129,2165,2023-08-20,MasterCard,Active
CARD000861,CUST004054,7149569915427196,2030-01-16,8395,6688,1707,2025-01-23,American Express,Active
CARD000862,CUST004190,3443365759392365,2030-03-21,11171,3510,7661,2022-05-12,Visa,Active
CARD000863,CUST004610,1958631276610393,2027-07-02,14219,10644,3575,2024-09-01,MasterCard,Active
CARD000864,CUST002778,9006975648667603,2026-01-16,4853,1961,2892,2024-04-03,American Express,Active
CARD000865,CUST004839,3997331586852091,2026-10-23,11132,2241,8891,2025-05-04,MasterCard,Active
CARD000866,CUST004505,3876353400498115,2029-07-26,8228,6568,1660,2022-02-26,American Express,Active
CARD000867,CUST000698,5646030872124906,2030-01-26,1000,496,504,2024-01-16,MasterCard,Inactive
CARD000868,CUST003401,4495966147554574,2026-08-17,9610,6947,2663,2024-06-19,Visa,Active
CARD000869,CUST001088,3075812831179115,2026-06-28,5392,536,4856,2024-02-22,Visa,Active
CARD000870,CUST001622,4993817575756673,2028-10-17,7649,4560,3089,2024-05-31,American Express,Active
CARD000871,CUST000949,5189851584591221,2030-04-28,9241,6404,2837,2024-03-15,American Express,Active
CARD000872,CUST004876,7428190584261363,2026-12-19,3093,637,2456,2022-02-28,American Express,Active
CARD000873,CUST000587,9461746081351829,2026-09-02,8912,6995,1917,2024-06-29,Visa,Active
CARD000874,CUST003161,9515612117828794,2027-10-25,6420,1335,5085,2025-02-24,Visa,Active
CARD000875,CUST001747,7730878814659453,2029-12-04,12896,3837,9059,2024-01-01,American Express,Active
CARD000876,CUST002469,1632065681940055,2029-05-10,13135,3848,9287,2018-01-13,MasterCard,Inactive
CARD000877,CUST000937,9040860203854800,2027-03-29,7111,3880,3231,2025-08-23,Visa,Inactive
CARD000878,CUST000336,0156091201371904,2029-05-26,9719,2148,7571,2021-03-21,Visa,Active
CARD000879,CUST001111,9254138970379352,2029-09-17,9436,2330,7106,2025-04-28,MasterCard,Active
CARD000880,CUST003243,7306381799468143,2029-01-16,3076,410,2666,2022-01-07,MasterCard,Active
CARD000881,CUST002361,7590754215867825,2028-03-20,15834,9372,6462,2023-09-18,Visa,Active
CARD000882,CUST000961,4219495079849664,2027-05-02,8075,2124,5951,2023-05-24,Visa,Active
CARD000883,CUST001060,8505357982402040,2027-10-11,5099,424,4675,2025-05-25,MasterCard,Active
CARD000884,CUST002208,9027551008275069,2027-03-17,12524,3702,8822,2024-12-25,MasterCard,Active
CARD000885,CUST002363,3374566136302947,2026-07-18,8510,4171,4339,2021-02-09,MasterCard,Active
CARD000886,CUST003129,2671372087906766,2026-07-11,6798,2803,3995,2024-12-09,American Express,Active
CARD000887,CUST004953,1867109644823305,2029-09-02,6102,1026,5076,2024-10-04,MasterCard,Active
CARD000888,CUST003615,7690461102845240,2026-01-11,6063,3629,2434,2023-10-30,American Express,Active
CARD000889,CUST000024,1280437210730507,2027-10-26,9854,730,9124,2025-08-11,Visa,Inactive
CARD000890,CUST003567,4736602715694402,2027-06-15,5229,4121,1108,2025-08-05,American Express,Inactive
CARD000891,CUST003398,6561906513742533,2026-07-05,10805,568,10237,2023-10-18,Visa,Active
CARD000892,CUST003708,9692301632249129,2028-01-06,6470,695,5775,2024-10-06,Visa,Active
CARD000893,CUST004453,3302971161609381,2026-01-21,5534,3427,2107,2025-01-10,American Express,Active
CARD000894,CUST002991,5532905897237642,2029-10-26,10338,4334,6004,2025-05-09,MasterCard,Active
CARD000895,CUST004454,0137712184794675,2028-01-24,8733,634,8099,2025-01-08,MasterCard,Active
CARD000896,CUST000382,3082697523711390,2028-09-21,9504,4119,5385,2020-12-21,American Express,Active
CARD000897,CUST002789,5788175574476675,2027-12-16,3963,1178,2785,2025-09-08,MasterCard,Active
CARD000898,CUST004162,9471008705966103,2028-02-29,17269,4982,12287,2025-08-14,American Express,Active
CARD000899,CUST002876,5597799617543178,2026-05-29,3525,48,3477,2022-08-12,American Express,Active
CARD000900,CUST001693,5951203518878653,2027-05-16,10635,4482,6153,2024-08-09,American Express,Active
CARD000901,CUST000790,0415398172209444,2027-01-02,10197,592,9605,2020-02-13,Visa,Active
CARD000902,CUST001865,5110775068411442,2029-04-21,4956,757,4199,2024-01-15,Visa,Active
CARD000903,CUST003633,2817508217663010,2026-03-12,11873,5222,6651,2021-07-05,American Express,Active
CARD000904,CUST001089,8872137299992533,2026-03-11,11111,3131,7980,2021-09-03,American Express,Active
CARD000905,CUST003839,8884565081265235,2030-08-28,7217,3850,3367,2023-08-08,MasterCard,Active
CARD000906,CUST002243,1916023055603593,2029-07-12,8398,5267,3131,2024-09-19,American Express,Active
CARD000907,CUST001786,5582061523880719,2030-05-30,9936,964,8972,2024-04-17,American Express,Active
CARD000908,CUST002791,1943017303369981,2026-08-06,12031,2800,9231,2023-04-03,MasterCard,Active
CARD000909,CUST003253,5490897965010253,2029-12-10,3031,2211,820,2025-04-18,American Express,Inactive
CARD000910,CUST003620,8158843566897259,2029-04-23,10857,4426,6431,2025-05-20,American Express,Active
CARD000911,CUST003979,7959502282332377,2026-10-15,11107,3045,8062,2025-09-22,Visa,Active
CARD000912,CUST000467,3541306082723402,2025-10-12,11306,8686,2620,2023-08-30,MasterCard,Active
CARD000913,CUST003071,2408010446018171,2026-12-09,8329,3124,5205,2023-02-02,American Express,Blocked
CARD000914,CUST002013,8454535500741640,2028-06-07,11310,4468,6842,2025-01-10,American Express,Active
CARD000915,CUST000290,5884158088723783,2028-04-11,10616,7358,3258,2024-03-19,American Express,Active
CARD000916,CUST001348,4830369775339118,2030-05-25,15054,4702,10352,2024-06-27,Visa,Inactive
CARD000917,CUST001596,5155314666502339,2026-03-07,9169,535,8634,2023-03-30,Visa,Active
CARD000918,CUST002611,3549325428610108,2027-06-10,1000,602,398,2018-08-26,MasterCard,Active
CARD000919,CUST001250,5531487349643550,2027-06-09,6724,2729,3995,2024-02-14,American Express,Active
CARD000920,CUST004698,3358004571163550,2028-02-18,9783,3879,5904,2020-03-28,MasterCard,Blocked
CARD000921,CUST001751,8477968692776212,2028-08-17,4779,211,4568,2024-12-23,MasterCard,Active
CARD000922,CUST001189,0323129398475237,2030-04-25,7270,4247,3023,2024-04-21,Visa,Active
CARD000923,CUST000043,5639959313731795,2030-06-07,9265,6810,2455,2023-09-08,American Express,Active
CARD000924,CUST001619,5891305012038200,2028-03-07,7273,5456,1817,2024-04-07,Visa,Active
CARD000925,CUST001620,1268444915016880,2026-12-06,1000,429,571,2025-08-27,MasterCard,Active
CARD000926,CUST001441,1865267067815362,2029-12-09,9517,1102,8415,2024-04-11,MasterCard,Active
CARD000927,CUST003903,0028011796572019,2026-01-03,10382,8198,2184,2025-05-14,MasterCard,Active
CARD000928,CUST004912,9646713226864495,2026-08-13,11215,8609,2606,2023-01-26,American Express,Active
CARD000929,CUST004797,3245733324469353,2029-07-24,7598,5177,2421,2022-10-28,American Express,Active
CARD000930,CUST001150,7449609902292517,2028-04-21,13538,3425,10113,2025-08-27,American Express,Active
CARD000931,CUST001258,6483535446794788,2027-01-03,5812,4214,1598,2022-02-15,American Express,Active
CARD000932,CUST000911,1063295029504325,2029-09-27,15450,969,14481,2025-04-10,American Express,Active
CARD000933,CUST002887,0165602564294713,2029-03-26,5115,676,4439,2025-03-21,Visa,Active
CARD000934,CUST001600,4779090339717144,2028-12-05,3534,1836,1698,2022-04-07,Visa,Active
CARD000935,CUST003585,7835144380742990,2030-08-09,10063,1173,8890,2022-12-24,Visa,Blocked
CARD000936,CUST002111,3626022223110632,2029-10-14,1000,91,909,2023-07-03,Visa,Active
CARD000937,CUST004411,6800069190873649,2027-09-21,1000,112,888,2024-05-13,Visa,Active
CARD000938,CUST000138,3639594857636235,2027-08-11,9955,6804,3151,2025-01-09,American Express,Active
CARD000939,CUST002289,2408735177599850,2026-06-02,9019,3080,5939,2022-11-09,Visa,Active
CARD000940,CUST002286,2892149297895303,2028-05-31,2022,966,1056,2021-04-11,American Express,Active
CARD000941,CUST004168,5929626311633239,2028-06-02,9556,1971,7585,2025-09-04,Visa,Active
CARD000942,CUST000783,0706711190480054,2027-07-06,3755,1184,2571,2022-10-02,MasterCard,Active
CARD000943,CUST001759,1351154892334751,2027-05-02,10763,5886,4877,2025-01-24,Visa,Inactive
CARD000944,CUST001776,7611827815123352,2026-09-25,2392,1858,534,2019-08-09,American Express,Active
CARD000945,CUST001325,0025216020474920,2026-04-04,3201,1483,1718,2025-06-20,MasterCard,Active
CARD000946,CUST004620,6328239779353021,2029-12-05,10270,1272,8998,2025-03-31,American Express,Inactive
CARD000947,CUST001932,3758626368753677,2028-08-12,12428,5073,7355,2020-02-16,Visa,Active
CARD000948,CUST001209,8987171824187767,2029-02-25,7155,2904,4251,2022-08-05,MasterCard,Active
CARD000949,CUST002102,8092297653410524,2029-03-20,12671,5404,7267,2021-04-21,MasterCard,Active
CARD000950,CUST004056,7771511431484953,2028-06-25,7428,3189,4239,2025-05-26,Visa,Inactive
CARD000951,CUST001618,9548432562413367,2030-07-02,11553,4280,7273,2023-10-25,MasterCard,Active
CARD000952,CUST001942,5211369157803646,2027-06-13,11755,95,11660,2023-10-27,American Express,Active
CARD000953,CUST003912,5813900673723919,2026-01-21,11795,6045,5750,2024-12-25,MasterCard,Blocked
CARD000954,CUST001810,1137022119300025,2027-08-08,5781,358,5423,2025-08-11,Visa,Active
CARD000955,CUST003799,2185739412427132,2026-09-09,7070,1106,5964,2024-10-31,Visa,Active
CARD000956,CUST002042,7133517601546589,2030-02-22,9539,3277,6262,2025-09-22,American Express,Active
CARD000957,CUST002406,6982492715058383,2030-06-18,7933,1758,6175,2024-10-05,Visa,Active
CARD000958,CUST000287,9285613680546852,2026-04-26,5929,1810,4119,2025-06-13,Visa,Active
CARD000959,CUST001577,3147196684675007,2027-04-27,1000,620,380,2020-02-08,American Express,Active
CARD000960,CUST003514,2079454256499800,2027-04-14,15562,4092,11470,2023-07-19,Visa,Active
CARD000961,CUST002798,1845742333546353,2026-09-07,5854,3141,2713,2022-11-04,MasterCard,Active
CARD000962,CUST004934,4707071763357679,2026-02-03,4196,1695,2501,2025-03-15,Visa,Active
CARD000963,CUST002766,7996349370028637,2028-05-17,10108,789,9319,2022-08-25,American Express,Active
CARD000964,CUST000425,3201223295003287,2028-05-02,9264,4816,4448,2018-08-16,American Express,Active
CARD000965,CUST001767,7600910483211825,2027-03-22,7579,2939,4640,2023-10-14,Visa,Active
CARD000966,CUST003057,7250113344715486,2028-05-19,6180,537,5643,2022-08-12,MasterCard,Active
CARD000967,CUST003873,5450715421263626,2028-04-19,6097,1248,4849,2024-08-07,Visa,Active
CARD000968,CUST001073,2774841619752142,2027-12-13,10509,323,10186,2022-02-08,Visa,Active
CARD000969,CUST000564,2230398359857657,2029-12-19,8295,2116,6179,2022-02-21,American Express,Active
CARD000970,CUST000292,4293323258370915,2030-06-23,11072,6854,4218,2022-03-12,Visa,Inactive
CARD000971,CUST004135,9634380183976391,2025-10-27,10731,6175,4556,2023-05-02,American Express,Active
CARD000972,CUST001086,9008380885761597,2029-05-12,8815,3377,5438,2025-06-30,Visa,Inactive
CARD000973,CUST004018,6049042996919849,2028-11-14,1909,782,1127,2024-11-07,American Express,Active
CARD000974,CUST000170,1297019832501156,2029-07-02,5737,133,5604,2021-07-23,American Express,Active
CARD000975,CUST000268,8882063127790829,2026-03-20,6367,5054,1313,2025-04-17,Visa,Active
CARD000976,CUST004696,5293426952339571,2029-10-08,10848,6643,4205,2024-10-26,Visa,Active
CARD000977,CUST001686,5023538925915147,2027-05-30,14573,5585,8988,2023-09-29,American Express,Active
CARD000978,CUST003096,5294098941828239,2030-04-28,6144,4745,1399,2024-10-02,American Express,Inactive
CARD000979,CUST002997,7625762291732111,2025-11-04,5633,2956,2677,2024-08-31,American Express,Active
CARD000980,CUST003552,8428203494288088,2026-05-03,6960,1184,5776,2019-11-30,MasterCard,Active
CARD000981,CUST001344,2143604028928589,2028-04-17,11105,4231,6874,2020-09-24,MasterCard,Active
