account_id,customer_id,account_type,account_number,current_balance,open_date,interest_rate,status
ACC002146,CUST001364,Savings,187365158543,5191.23,2021-12-25,0.0158,Active
ACC002147,CUST001364,Checking,633832802873,2835.18,2023-12-05,0.0001,Active
ACC002148,CUST001365,Checking,717845875862,2345.67,2025-04-14,0.0001,Active
ACC002149,CUST001366,Checking,164789610536,3507.39,2023-09-28,0.0001,Dormant
ACC002150,CUST001367,Checking,980907504331,5960.12,2023-07-30,0.0001,Active
ACC002151,CUST001367,Savings,870462815933,31032.04,2023-04-16,0.0253,Active
ACC002152,CUST001368,Savings,160641668135,9555.6,2020-04-29,0.0245,Closed
ACC002153,CUST001369,Checking,197921831608,3552.01,2024-05-07,0.0001,Active
ACC002154,CUST001370,Money Market,786385847726,16674.61,2019-08-04,0.029,Active
ACC002155,CUST001371,Checking,905332557597,3362.35,2022-06-28,0.0001,Active
ACC002156,CUST001372,Money Market,697042202445,41308.24,2018-02-09,0.0333,Active
ACC002157,CUST001372,Checking,240241879878,9809.0,2019-08-28,0.0001,Active
ACC002158,CUST001373,Checking,867149169680,8763.2,2022-01-14,0.0001,Active
ACC002159,CUST001373,Savings,101184252640,17893.21,2021-07-29,0.0163,Active
ACC002160,CUST001373,Savings,917595214620,15359.28,2022-10-06,0.0222,Active
ACC002161,CUST001374,Savings,640072032258,13177.51,2025-03-12,0.0271,Active
ACC002162,CUST001374,Money Market,828597121578,37034.02,2021-07-06,0.0271,Active
ACC002163,CUST001374,Checking,987509421692,4424.97,2021-06-04,0.0001,Active
ACC002164,CUST001374,Checking,771759300617,1700.19,2021-09-30,0.0001,Active
ACC002165,CUST001374,Savings,517030368733,23324.91,2023-12-03,0.0263,Active
ACC002166,CUST001375,Savings,131348742274,0.0,2022-01-05,0.0253,Dormant
ACC002167,CUST001376,Checking,398401048807,3838.87,2022-02-28,0.0001,Active
ACC002168,CUST001376,Savings,786282509942,27195.71,2020-12-17,0.0154,Active
ACC002169,CUST001377,Checking,914300406388,6125.7,2018-11-20,0.0001,Active
ACC002170,CUST001378,Savings,951865614035,29553.41,2020-10-30,0.0154,Active
ACC002171,CUST001379,CD,974869712106,17101.86,2024-07-17,0.0406,Active
ACC002172,CUST001379,Money Market,978341270834,18828.38,2024-06-09,0.0271,Active
ACC002173,CUST001380,Checking,738733417205,6458.48,2025-07-26,0.0001,Active
ACC002174,CUST001381,Money Market,666271312401,17300.42,2024-06-13,0.0246,Active
ACC002175,CUST001382,Checking,752335549920,5185.77,2017-10-30,0.0001,Active
ACC002176,CUST001383,Checking,443659153276,2413.15,2018-12-31,0.0001,Dormant
ACC002177,CUST001384,Savings,514237048551,5302.1,2023-05-28,0.0138,Active
ACC002178,CUST001384,CD,135888457750,2480.69,2022-05-06,0.0488,Active
ACC002179,CUST001385,Checking,890011181950,8675.8,2023-12-17,0.0001,Active
ACC002180,CUST001386,Money Market,082107910877,39372.32,2024-10-29,0.0318,Active
ACC002181,CUST001387,CD,473728300930,7064.62,2024-03-22,0.0355,Active
ACC002182,CUST001388,Savings,274217827710,13562.93,2024-11-11,0.0252,Active
ACC002183,CUST001389,Checking,255121383083,8769.02,2025-03-19,0.0001,Active
ACC002184,CUST001389,Money Market,226424001742,14716.28,2024-02-18,0.0272,Active
ACC002185,CUST001390,CD,336707628099,7197.87,2023-12-27,0.0337,Active
ACC002186,CUST001391,Money Market,084771002757,11579.14,2025-08-25,0.0312,Active
ACC002187,CUST001392,Savings,164902483896,21627.78,2025-05-07,0.0274,Active
ACC002188,CUST001393,Money Market,630728727573,0.0,2025-09-23,0.0221,Closed
ACC002189,CUST001394,Savings,313386079274,29544.08,2023-05-24,0.0292,Closed
ACC002190,CUST001394,Money Market,396392669197,15517.45,2023-12-17,0.0277,Active
ACC002191,CUST001394,Checking,415984496794,3088.96,2019-12-22,0.0001,Active
ACC002192,CUST001395,Checking,694856483098,4196.15,2022-05-11,0.0001,Active
ACC002193,CUST001395,Savings,064033562640,16280.08,2022-11-12,0.0207,Active
ACC002194,CUST001396,CD,957228160596,7785.71,2024-10-03,0.0261,Active
ACC002195,CUST001397,Money Market,197673148124,29337.95,2025-02-21,0.0358,Dormant
ACC002196,CUST001398,Checking,024190536263,4715.88,2024-06-17,0.0001,Active
ACC002197,CUST001398,Checking,905362566548,6106.35,2025-01-13,0.0001,Dormant
ACC002198,CUST001399,Money Market,211764399606,49908.6,2020-10-29,0.0294,Active
ACC002199,CUST001400,Savings,258871322875,0.0,2019-12-31,0.015,Active
ACC002200,CUST001401,Savings,418294305044,1461.92,2017-11-15,0.0208,Active
ACC002201,CUST001402,Checking,865787970415,6280.36,2025-07-26,0.0001,Active
ACC002202,CUST001403,Savings,159668292730,9923.9,2025-07-25,0.0226,Closed
ACC002203,CUST001403,Checking,675849900974,6426.98,2025-05-02,0.0001,Active
ACC002204,CUST001403,Checking,270855316650,1102.38,2023-08-10,0.0001,Active
ACC002205,CUST001403,Checking,466117716230,3574.18,2024-09-16,0.0001,Active
ACC002206,CUST001404,CD,813202725752,18127.06,2025-03-06,0.0295,Dormant
ACC002207,CUST001405,Checking,229301179685,2914.54,2021-06-11,0.0001,Active
ACC002208,CUST001406,Money Market,491248668001,38400.98,2024-09-03,0.0268,Active
ACC002209,CUST001407,Checking,438920446358,4403.17,2024-04-06,0.0001,Active
ACC002210,CUST001408,Money Market,920770577297,47596.93,2023-10-03,0.0275,Active
ACC002211,CUST001409,Checking,294601288452,4135.97,2024-07-03,0.0001,Closed
ACC002212,CUST001409,Savings,338947269707,39996.88,2021-05-10,0.0297,Active
ACC002213,CUST001410,Checking,697507838865,609.78,2022-06-18,0.0001,Dormant
ACC002214,CUST001410,Savings,354665228975,17352.6,2021-04-07,0.0282,Active
ACC002215,CUST001411,Savings,010256982997,11300.57,2023-11-25,0.0238,Active
ACC002216,CUST001412,Money Market,898963277540,34854.97,2024-04-01,0.0374,Active
ACC002217,CUST001413,CD,484036289955,10472.93,2024-03-24,0.0321,Dormant
ACC002218,CUST001413,Checking,970926898121,8639.47,2025-09-02,0.0001,Active
ACC002219,CUST001413,Savings,339295786509,17215.21,2024-10-12,0.0169,Active
ACC002220,CUST001414,Checking,126009103128,7768.25,2023-11-16,0.0001,Active
ACC002221,CUST001415,Checking,447462269640,7740.64,2024-04-29,0.0001,Active
ACC002222,CUST001416,Savings,634555470607,9791.76,2024-10-21,0.02,Active
ACC002223,CUST001417,Checking,790117621588,7626.79,2024-03-27,0.0001,Active
ACC002224,CUST001418,Checking,235253220812,6395.81,2025-09-09,0.0001,Active
ACC002225,CUST001419,Money Market,919001128401,13049.59,2020-02-05,0.0363,Active
ACC002226,CUST001419,Money Market,677952689082,4193.88,2021-12-12,0.0399,Active
ACC002227,CUST001419,Money Market,291969880491,17002.81,2023-08-22,0.0319,Active
ACC002228,CUST001420,CD,197707443478,16262.48,2024-06-16,0.0479,Active
ACC002229,CUST001421,Money Market,914550564202,30747.42,2024-03-28,0.0256,Active
ACC002230,CUST001421,Money Market,595252924209,0.0,2023-04-24,0.0202,Active
ACC002231,CUST001422,Savings,299137807722,20116.93,2024-08-23,0.0155,Active
ACC002232,CUST001423,Savings,788459305069,23313.73,2020-12-09,0.0232,Active
ACC002233,CUST001423,Checking,572492598764,6314.42,2018-10-10,0.0001,Closed
ACC002234,CUST001423,Savings,901644237014,16685.0,2021-02-08,0.0114,Dormant
ACC002235,CUST001423,Checking,177578612358,10035.08,2024-04-30,0.0001,Closed
ACC002236,CUST001423,Checking,091196323625,4003.99,2024-02-20,0.0001,Active
ACC002237,CUST001424,Checking,168897803323,5840.66,2024-05-11,0.0001,Active
ACC002238,CUST001425,Money Market,917058030714,26174.88,2021-06-19,0.0375,Active
ACC002239,CUST001426,Savings,441113973031,10032.07,2024-02-24,0.0261,Active
ACC002240,CUST001427,Savings,469107643263,19836.62,2025-05-01,0.0121,Active
ACC002241,CUST001428,Savings,429515384102,18091.74,2019-02-18,0.0162,Active
ACC002242,CUST001429,CD,654311309637,7098.93,2025-07-29,0.037,Active
ACC002243,CUST001430,Money Market,285220433006,33112.25,2020-08-09,0.0377,Active
ACC002244,CUST001431,Checking,277345734652,2882.74,2025-08-06,0.0001,Active
ACC002245,CUST001431,Checking,988351991773,6141.87,2025-09-15,0.0001,Active
ACC002246,CUST001431,Checking,724574415396,7269.04,2021-10-20,0.0001,Dormant
ACC002247,CUST001431,Money Market,489940185149,26173.9,2024-07-01,0.0285,Active
ACC002248,CUST001432,Checking,945618913493,11455.3,2023-07-07,0.0001,Active
ACC002249,CUST001433,Money Market,310938882956,13834.63,2023-05-07,0.0238,Active
ACC002250,CUST001434,Savings,801962231421,16550.28,2020-06-17,0.012,Active
ACC002251,CUST001435,Money Market,044440721112,15887.28,2024-08-22,0.0264,Active
ACC002252,CUST001435,Savings,393530193633,12203.71,2022-06-03,0.0216,Active
ACC002253,CUST001435,Money Market,977612765149,18339.05,2020-03-31,0.0232,Active
ACC002254,CUST001436,Checking,900418136620,0.0,2021-11-28,0.0001,Active
ACC002255,CUST001436,Money Market,745188934773,32189.4,2019-05-29,0.0214,Active
ACC002256,CUST001437,Checking,737061245551,8771.31,2024-02-28,0.0001,Active
ACC002257,CUST001438,Checking,226650980170,10715.77,2023-09-07,0.0001,Active
ACC002258,CUST001438,Savings,490457884714,0.0,2024-08-30,0.0226,Active
ACC002259,CUST001438,Checking,582843656858,535.32,2024-07-19,0.0001,Active
ACC002260,CUST001439,Checking,302789117456,5900.18,2024-07-06,0.0001,Active
ACC002261,CUST001440,Checking,457682541321,3512.63,2020-11-29,0.0001,Active
ACC002262,CUST001441,Money Market,184393957847,20897.69,2023-09-11,0.0282,Active
ACC002263,CUST001442,Checking,531386782362,4889.98,2024-02-26,0.0001,Dormant
ACC002264,CUST001443,Savings,237405171757,18901.59,2020-06-04,0.0296,Dormant
ACC002265,CUST001444,Savings,142002873403,13571.08,2018-12-11,0.0182,Active
ACC002266,CUST001445,Checking,429326745208,4088.39,2022-07-28,0.0001,Active
ACC002267,CUST001446,Checking,817311601240,0.0,2022-04-24,0.0001,Active
ACC002268,CUST001447,Checking,758498755281,5137.9,2020-04-30,0.0001,Active
ACC002269,CUST001448,Savings,389635523133,2080.23,2024-09-21,0.0273,Active
ACC002270,CUST001449,Checking,385044860101,5055.59,2025-08-20,0.0001,Active
ACC002271,CUST001450,Savings,989396073312,20090.33,2021-02-11,0.0174,Active
ACC002272,CUST001451,CD,024998893421,5649.29,2025-06-10,0.0479,Active
ACC002273,CUST001452,Checking,284152776559,2604.97,2025-08-05,0.0001,Active
ACC002274,CUST001453,Checking,425475957624,12313.23,2025-09-04,0.0001,Active
ACC002275,CUST001453,Checking,618752882817,8024.31,2023-04-09,0.0001,Active
ACC002276,CUST001453,Money Market,522431672083,11195.65,2025-03-01,0.0345,Active
ACC002277,CUST001453,Savings,659194066942,1613.86,2025-03-23,0.0165,Active
ACC002278,CUST001454,Checking,559338419621,1754.62,2025-09-15,0.0001,Dormant
ACC002279,CUST001455,Savings,553884697538,25963.68,2025-02-11,0.0159,Closed
ACC002280,CUST001456,Checking,661131761586,8229.5,2023-07-20,0.0001,Active
ACC002281,CUST001457,Money Market,708728401067,35796.09,2022-05-17,0.0346,Active
ACC002282,CUST001458,Savings,602018732856,17828.95,2025-08-17,0.0165,Active
ACC002283,CUST001458,Checking,534650324030,6351.58,2025-08-31,0.0001,Active
ACC002284,CUST001458,Checking,542348983763,1838.4,2025-08-18,0.0001,Active
ACC002285,CUST001459,Checking,736547746011,5341.41,2025-04-21,0.0001,Active
ACC002286,CUST001460,Money Market,901635875146,35985.56,2022-05-03,0.0204,Active
ACC002287,CUST001461,Checking,840344991954,2559.05,2022-03-30,0.0001,Active
ACC002288,CUST001462,Checking,354492530581,8643.17,2024-03-06,0.0001,Active
ACC002289,CUST001462,Checking,008938755986,3691.46,2024-05-03,0.0001,Dormant
ACC002290,CUST001462,Money Market,430673875027,20349.46,2023-02-04,0.0369,Active
ACC002291,CUST001463,Checking,184817745584,2596.32,2025-06-29,0.0001,Dormant
ACC002292,CUST001464,Savings,173474221991,3738.65,2019-04-26,0.0158,Active
ACC002293,CUST001464,Money Market,096183038628,18251.04,2023-07-26,0.0316,Active
ACC002294,CUST001465,Savings,284007826931,22637.08,2018-10-17,0.0236,Active
ACC002295,CUST001465,Money Market,910022591633,18053.73,2022-06-27,0.037,Closed
ACC002296,CUST001466,Savings,055891198310,5383.57,2022-08-18,0.028,Dormant
ACC002297,CUST001467,Savings,034418440438,3777.32,2025-02-01,0.0241,Active
ACC002298,CUST001468,Checking,558644526465,7144.74,2025-04-07,0.0001,Active
ACC002299,CUST001468,Checking,341916288448,6167.69,2022-05-15,0.0001,Active
ACC002300,CUST001468,Money Market,148081026233,24569.33,2019-04-17,0.0242,Active
ACC002301,CUST001468,Checking,395800817441,4183.47,2022-12-06,0.0001,Active
ACC002302,CUST001468,Checking,308946662981,6631.65,2024-12-31,0.0001,Active
ACC002303,CUST001469,Savings,434176503602,4112.61,2019-10-02,0.022,Active
ACC002304,CUST001470,Savings,984465248826,15546.56,2020-09-09,0.0171,Active
ACC002305,CUST001471,Checking,529569103524,4241.83,2024-02-07,0.0001,Active
ACC002306,CUST001472,Checking,958185012083,2959.53,2024-09-27,0.0001,Active
ACC002307,CUST001473,Checking,541838429363,1731.56,2025-08-19,0.0001,Closed
ACC002308,CUST001473,Checking,197301411109,3250.16,2020-10-27,0.0001,Closed
ACC002309,CUST001473,Savings,056798586490,18802.64,2021-12-24,0.02,Active
ACC002310,CUST001473,Savings,163340166331,9019.32,2019-09-23,0.0146,Active
ACC002311,CUST001474,Checking,899835874485,5322.77,2025-05-09,0.0001,Active
ACC002312,CUST001474,Money Market,591648970464,18629.41,2023-04-12,0.0346,Closed
ACC002313,CUST001475,Savings,094726216315,5366.99,2021-09-14,0.0194,Active
ACC002314,CUST001476,Checking,364930169452,2843.11,2023-08-14,0.0001,Active
ACC002315,CUST001477,Checking,347014927910,6099.38,2022-10-14,0.0001,Active
ACC002316,CUST001477,Checking,742890669046,881.16,2025-08-13,0.0001,Active
ACC002317,CUST001478,Checking,979697715760,1895.23,2023-11-04,0.0001,Active
ACC002318,CUST001479,Checking,002431810098,0.0,2022-08-28,0.0001,Closed
ACC002319,CUST001479,Savings,334365947028,0.0,2021-11-21,0.0125,Active
ACC002320,CUST001480,Checking,679971468574,11281.34,2023-01-22,0.0001,Active
ACC002321,CUST001481,Checking,250833678092,8125.95,2021-05-12,0.0001,Active
ACC002322,CUST001481,Checking,797729898725,2578.75,2024-08-28,0.0001,Active
ACC002323,CUST001481,Money Market,863984055372,32479.29,2023-11-20,0.0301,Active
ACC002324,CUST001481,Savings,506138064900,19575.16,2025-03-08,0.0251,Active
ACC002325,CUST001481,Savings,383040479416,19360.69,2017-07-10,0.029,Active
ACC002326,CUST001482,Checking,335757445825,7679.73,2021-07-01,0.0001,Active
ACC002327,CUST001483,Checking,204393453039,0.0,2024-06-02,0.0001,Active
ACC002328,CUST001484,Checking,713950385433,9150.46,2022-11-20,0.0001,Active
ACC002329,CUST001485,Money Market,096672162568,28753.2,2018-03-06,0.0387,Active
ACC002330,CUST001486,Checking,080861057265,4503.2,2023-07-27,0.0001,Active
ACC002331,CUST001487,Savings,615965439105,26726.15,2021-06-19,0.0116,Active
ACC002332,CUST001487,Checking,738226559993,6653.99,2024-07-28,0.0001,Active
ACC002333,CUST001487,Checking,315230051665,0.0,2024-01-12,0.0001,Active
ACC002334,CUST001488,Checking,657499816484,1804.6,2022-03-11,0.0001,Active
ACC002335,CUST001489,Money Market,356034114625,30902.81,2025-06-30,0.0375,Active
ACC002336,CUST001489,Money Market,280949305534,19021.29,2025-04-24,0.0395,Active
ACC002337,CUST001490,Checking,575339515746,3727.78,2017-02-06,0.0001,Active
ACC002338,CUST001491,Checking,312465307229,5077.19,2022-12-14,0.0001,Active
ACC002339,CUST001491,Money Market,572314889755,20045.59,2023-01-07,0.0389,Active
ACC002340,CUST001492,Checking,288875699908,588.51,2021-11-24,0.0001,Active
ACC002341,CUST001493,Savings,202835287675,24010.87,2025-04-27,0.0176,Active
ACC002342,CUST001493,Checking,841714796851,0.0,2022-04-01,0.0001,Active
ACC002343,CUST001493,Savings,515203508368,18079.47,2025-05-22,0.0182,Active
ACC002344,CUST001494,Savings,411358927006,1908.54,2021-10-01,0.0219,Active
ACC002345,CUST001494,Checking,076248644998,8278.2,2022-11-01,0.0001,Active
ACC002346,CUST001494,Checking,774340219702,6403.63,2022-12-29,0.0001,Active
ACC002347,CUST001494,Money Market,323486341521,46048.01,2023-08-10,0.0242,Active
ACC002348,CUST001495,Checking,448590713845,10150.62,2025-06-16,0.0001,Active
ACC002349,CUST001496,Checking,248438893304,3903.26,2025-09-13,0.0001,Active
ACC002350,CUST001497,Checking,581238673979,8790.44,2022-04-18,0.0001,Active
ACC002351,CUST001497,Checking,990332631251,4928.84,2025-06-20,0.0001,Active
ACC002352,CUST001498,Checking,671390885085,5629.84,2025-01-16,0.0001,Active
ACC002353,CUST001498,Checking,827315421258,2705.03,2023-11-25,0.0001,Active
ACC002354,CUST001499,Checking,445209814818,4798.38,2018-11-20,0.0001,Dormant
ACC002355,CUST001500,Savings,098516850529,23237.72,2024-07-02,0.0149,Closed
ACC002356,CUST001501,Checking,208822574654,8361.19,2022-08-13,0.0001,Active
ACC002357,CUST001502,Checking,802340702672,11786.13,2023-09-23,0.0001,Active
ACC002358,CUST001503,Checking,038145909707,9003.86,2022-11-26,0.0001,Active
ACC002359,CUST001504,Savings,944111649649,15959.68,2023-10-30,0.0274,Active
ACC002360,CUST001505,Money Market,654590008073,21899.18,2024-02-02,0.0274,Dormant
ACC002361,CUST001506,Money Market,981489783909,16978.29,2023-09-29,0.0201,Active
ACC002362,CUST001507,Checking,801332780911,5632.26,2019-05-10,0.0001,Dormant
ACC002363,CUST001508,Money Market,735671949556,25364.65,2022-12-03,0.031,Active
ACC002364,CUST001508,Savings,840387535966,13409.23,2024-09-14,0.013,Active
ACC002365,CUST001509,Checking,538377929574,11224.82,2024-05-30,0.0001,Active
ACC002366,CUST001509,Checking,602885529800,10001.56,2022-04-14,0.0001,Active
ACC002367,CUST001509,Savings,412258048495,8072.97,2025-03-10,0.0248,Active
ACC002368,CUST001509,Checking,287841856788,7202.6,2023-11-17,0.0001,Active
ACC002369,CUST001509,Checking,392657244438,6870.25,2022-04-29,0.0001,Active
ACC002370,CUST001510,Checking,504794764415,2673.04,2025-08-03,0.0001,Active
ACC002371,CUST001511,Checking,662528716944,5130.23,2024-10-01,0.0001,Dormant
ACC002372,CUST001512,Savings,635784611384,18257.27,2023-06-21,0.0163,Active
ACC002373,CUST001513,Money Market,030372095625,44879.56,2025-01-03,0.0362,Dormant
ACC002374,CUST001513,Checking,497421066467,4196.34,2024-12-18,0.0001,Active
ACC002375,CUST001513,Checking,760694202225,0.0,2018-11-19,0.0001,Active
ACC002376,CUST001513,Savings,798474018076,12026.48,2023-05-10,0.0204,Active
ACC002377,CUST001514,Savings,614949236116,21506.46,2025-04-27,0.0192,Active
ACC002378,CUST001515,Money Market,341170272935,15353.29,2024-03-31,0.0346,Active
ACC002379,CUST001516,Savings,717750248399,15188.59,2021-04-12,0.0123,Active
ACC002380,CUST001517,Checking,837752235655,5336.63,2022-05-22,0.0001,Active
ACC002381,CUST001518,Savings,541067585883,17221.02,2021-06-18,0.0155,Active
ACC002382,CUST001519,Savings,111688028125,6448.35,2023-10-14,0.0217,Active
ACC002383,CUST001520,Checking,620471489080,3138.42,2023-08-08,0.0001,Active
ACC002384,CUST001521,Savings,330666604523,16876.79,2022-06-05,0.0184,Closed
ACC002385,CUST001522,Checking,205025802894,7502.78,2025-01-09,0.0001,Active
ACC002386,CUST001522,Savings,789409866819,22581.4,2025-03-09,0.0207,Active
ACC002387,CUST001522,Savings,659352385712,29359.41,2025-09-21,0.0124,Active
ACC002388,CUST001522,Checking,192357373932,4923.74,2025-06-24,0.0001,Active
ACC002389,CUST001523,Checking,719670310537,7051.71,2021-11-11,0.0001,Active
